"Siren";"Siret";"Raison sociale";"Nature établissement";"Adresse normée ligne 1";"Adresse normée ligne 2";"Adresse normée ligne 3";"Adresse normée ligne 4";"Adresse normée ligne 5";"Adresse normée ligne 6";"Code commune";"Ville";"Code postal";"Département";"Code département";"Région";"Code région";"Forme juridique";"Libellé activité";"Code activité";"Métier";"Date de création";"Civilité dirigeant principal";"Nom dirigeant principal";"Prénom dirigeant principal";"Fonction dirigeant principal";"Tranche Effectif INSEE";"Tranche Effectif établissement";"Mot-clé 1";"Mot-clé 2";"Mot-clé 3";"Mot-clé 4";"Mot-clé 5";"Mot-clé 6";"Mot-clé 7";"Mot-clé 8";"Mot-clé 9";"Mot-clé 10";"Capital social";"Entreprise exportatrice";"CA réalisé à l'export";"Part du CA réalisé à l'export";"Téléphone";"Fax";"Nom de marque 1";"Classes de marque 1";"Nom de marque 2";"Classes de marque 2";"Nom de marque 3";"Classes de marque 3";"Nom de marque 4";"Classes de marque 4";"Nom de marque 5";"Classes de marque 5";"E-Commerce";"Site Web";"Facebook";"Twitter";"LinkedIn";"Email";"Score";"Type de procédure";"Date d'entrée en procédure";"Chiffre d'affaires"
"419909585";"41990958500038";"CAMELEON";"établissement";"CAMELEON";"";"QUARTIER LES CLARINES";"ARC 1950";"";"73700 BOURG-SAINT-MAURICE";"73054";"BOURG-SAINT-MAURICE";"73700";"SAVOIE";"73";"AUVERGNE RHONE ALPES";"84";"Société à responsabilité limitée (sans autre indication)";"Autres services de réservation et activités connexes";"7990Z";"Autres services de réservation liés au voyage, Guide touristique, Services d'assistance aux touristes, Activité de promotion du tourisme, Office de tourisme, syndicat d'initiative";"08/1998";"M.";"AUDIS";"Jean-Christophe";"Gérant";"10 à 19";"";"organisations";"orientation";"prestation";"rallye";"rouge";"tapis";"bateau";"building";"bureaux";"carton";"121878";"OUI";"2600916";"40.848 %";"0479004203";"";"UNITED GAMES";"[14, 25, 41]";"";"";"";"";"";"";"";"";"";"http://www.cameleon-event.com/";"";"";"";"";"16";"";"";"6367247"
"419917620";"41991762000041";"NOUVELLES VAGUES";"siège";"NOUVELLES VAGUES";"VMS VOYAGES BY NOUVELLES VAGUES";"HELIOS 4 HELIOPOLIS";"116 RTE D ESPAGNE";"";"31100 TOULOUSE";"31555";"TOULOUSE";"31100";"HAUTE-GARONNE";"31";"OCCITANIE";"76";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"08/1998";"M.";"CASTEBRUNET";"Bernard";"Président";"3 à 5";"3 à 5";"vague";"voyager";"nouvelle";"séjour";"colonie";"hiver";"automne";"surf";"dauphin";"";"762";"OUI";"134221";"4.836 %";"";"";"Figurative";"[39]";"";"";"";"";"";"";"";"";"";"nouvelles-vagues.com";"";"";"";"nouvelles-vagues@wanadoo.fr";"11";"";"";"2775344"
"420175903";"42017590300038";"LES ETAPES ANDRE TRIGANO";"établissement";"LES ETAPES ANDRE TRIGANO";"";"";"ZONE INDUSTRIELLE";"";"09270 MAZERES";"09185";"MAZERES";"09270";"ARIEGE";"09";"OCCITANIE";"76";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1998";"M.";"Heredia";"Laurent";"Président";"50 à 99";"10 à 19";"annulation";"campagne";"camping";"caravanes";"caution";"compagnie";"foret";"golf";"habitat";"info";"700000";"OUI";"1056524";"20.569 %";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://www.campeole.com/";"http://www.facebook.com/CampeoleLeVivier";"http://www.twitter.com/Campeole";"http://www.linkedin.com/profile/view?id=AAIAABiHrnsBL0j29uKiN2oCYvKX8z2TjCWMM74";"";"14";"";"";"5136462"
"420396111";"42039611100049";"SOLEIDAD";"siège";"SOLEIDAD";"";"25 ZA DE BOULAGNE";"CHE DU MOULIN";"";"26160 LA BEGUDE-DE-MAZENC";"26045";"LA BEGUDE-DE-MAZENC";"26160";"DROME";"26";"AUVERGNE RHONE ALPES";"84";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"10/1998";"Mme";"MAREAU";"Stéphanie";"Gérant";"1 ou 2";"1 ou 2";"abri";"abris";"accomplissement";"acompte";"animation";"anniversaires";"annulation";"artistes";"assiettes";"attractions";"40000";"OUI";"36416";"1.350 %";"0475902829";"";"SOLEIDAD OXYGÉNEZ VOS INCENTIVES";"[35, 36, 39, 41, 42]";"";"";"";"";"";"";"";"";"";"http://www.groupe-soleidad.com/";"http://www.facebook.com/pages/Salon-Loisirs-deau/202945193061502";"";"";"soleidad@wanadoo.fr";"12";"Plan de sauvegarde";"01/2022";"2696518"
"420466963";"42046696300014";"SUN TRAVEL";"siège";"SUN TRAVEL";"SUN TRAVEL";"";"78 BD DE MAGENTA";"";"75010 PARIS 10";"75110";"PARIS 10";"75010";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1998";"M.";"Mellas";"Mohammed";"Gérant";"1 ou 2";"1 ou 2";"assurances";"capitale";"colons";"golf";"habitants";"iles";"langue";"noces";"paradis";"serviteurs";"7622";"NON";"";"";"0140344646";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.suntravel.fr/";"";"";"";"";"19";"";"";"4283004"
"420505307";"42050530700033";"PHITRUST";"siège";"PHITRUST";"";"";"7 RUE D'ANJOU";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Autre SA à conseil d'administration";"Autres services de réservation et activités connexes";"7990Z";"Autres services de réservation liés au voyage, Guide touristique, Services d'assistance aux touristes, Activité de promotion du tourisme, Office de tourisme, syndicat d'initiative";"10/1998";"M.";"DE GUERRE";"Olivier";"Président du conseil d'administration";"6 à 9";"6 à 9";"financier";"about";"us";"grouper";"innovation";"olivier";"social";"activer";"dialoguer";"";"3132428";"NON";"";"";"0155350755";"";"ISF-SOLIDARITE";"[35, 35, 36, 36, 38, 38, 41]";"BRANICS CAPITALISER SUR L'ETHIQUE";"[36]";"";"";"";"";"";"";"";"http://www.phitrust.com/index.php";"https://www.facebook.com/Phitrust";"https://twitter.com/Phitrust";"";"xavier.thauron@phitrust.com";"17";"";"";"1408345"
"420947640";"42094764000025";"S-TOURS";"siège";"S-TOURS";"";"";"10 RUE DE LA PREMIERE ARMEE";"";"68240 KAYSERSBERG VIGNOBLE";"68162";"KAYSERSBERG VIGNOBLE";"68240";"HAUT-RHIN";"68";"GRAND EST";"44";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1998";"M.";"TS CAPITAL";"";"Président";"1 ou 2";"1 ou 2";"affichage";"ambiance";"attraction";"autocar";"barque";"buffet";"carnaval";"glacier";"grottes";"guirlandes";"15244";"NON";"";"";"0389780079";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.tsloisirs.com/index.htm";"";"";"";"secretariat@tsloisirs.com";"11";"";"";"1974002"
"420959462";"42095946200078";"PLUS VOYAGES";"siège";"PLUS VOYAGES";"PROMOVOLS.COM.PROMOSE.JOURS.COM";"";"135 BD HAUSSMANN";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"02/1999";"M.";"MASSOUD";"Karim";"Président";"20 à 49";"20 à 49";"voyager";"information";"pratiquer";"voiturer";"mai";"destination";"classer";"sud";"adulte";"vol";"150000";"NON";"";"";"0153437070";"";"+ VOYAGES PLUS VOYAGES";"[00, 39, 43]";"PLUS VOYAGES CORPORATE VOS BESOINS SONT NOS PRIORITES";"[39]";"PLUS VOYAGES LOISIRS";"[39]";"PROMOVOL";"[00, 38, 39, 41]";"";"";"";"promovols.com";"http://www.facebook.com/pages/Mon-Liban/248594465186231";"https://twitter.com/Promovols";"";"agence@plusvoyages.com";"14";"";"";"1376407"
"420959462";"42095946200086";"PLUS VOYAGES";"établissement";"PLUS VOYAGES";"PROMOVOLS.COM.PROMOSE.JOURS.COM";"";"154 BD HAUSSMANN";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"02/1999";"M.";"MASSOUD";"Karim";"Président";"20 à 49";"";"voyager";"information";"pratiquer";"voiturer";"mai";"destination";"classer";"sud";"adulte";"vol";"150000";"NON";"";"";"";"";"+ VOYAGES PLUS VOYAGES";"[00, 39, 43]";"PLUS VOYAGES CORPORATE VOS BESOINS SONT NOS PRIORITES";"[39]";"PLUS VOYAGES LOISIRS";"[39]";"PROMOVOL";"[00, 38, 39, 41]";"";"";"";"promovols.com";"http://www.facebook.com/pages/Mon-Liban/248594465186231";"https://twitter.com/Promovols";"";"";"14";"";"";"1376407"
"422044693";"42204469300055";"VEGA VOYAGES";"siège";"VEGA VOYAGES";"CHATEAUX ET HOTELS COLLECTION";"IMMEUBLE BORDS DE SEINE 1";"3 ESP DU FONCET";"";"92130 ISSY LES MOULINEAUX CEDEX";"92040";"ISSY-LES-MOULINEAUX";"92130";"HAUTS-DE-SEINE";"92";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"02/1999";"M.";"ALBERTI";"Xavier Gaetan Louis";"Gérant";"6 à 9";"6 à 9";"séjour";"charmer";"hôtel";"gourmand";"destination";"bourgogne";"coffret";"programmer";"";"";"257700";"OUI";"49393";"3.188 %";"0155331655";"";"";"";"";"";"";"";"";"";"";"";"";"chateau-hospitalet.com";"https://www.facebook.com/chateaulhospitalet";"https://twitter.com/GBvins";"";"resa@exclusive-hotels.com";"16";"";"";"1549433"
"422548065";"42254806500040";"JETBOX - LOCATION DE JET PRIVE -";"siège";"JETBOX - LOCATION DE JET PRIVE -";"";"";"36 BD DE LA BASTILLE";"";"75012 PARIS 12";"75112";"PARIS 12";"75012";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1999";"M.";"PERDRIEL";"Bruno";"Gérant";"Unités non employeuses";"Unités non employeuses";"aviation";"avion";"buffet";"cadeaux";"cargo";"crise";"expert";"fret";"jets";"limousine";"60000";"OUI";"2923200";"85.747 %";"";"";"Global Travel Solution";"[39, 41, 43]";"Global Jet Partner";"[16, 35, 39, 41, 43]";"";"";"";"";"";"";"";"http://www.jetbox.fr/";"";"";"";"jetprive@jetbox.fr";"1";"Clôture pour insuffisance d'actif";"07/2017";"3409100"
"422556316";"42255631600038";"SARL GIRAUD THIERRY";"siège";"SARL GIRAUD THIERRY";"ALLO SOLEIL";"";"61 PL DE L HOTEL DE VILLE";"";"74130 BONNEVILLE";"74042";"BONNEVILLE";"74130";"HAUTE-SAVOIE";"74";"AUVERGNE RHONE ALPES";"84";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"05/1999";"M.";"GIRAUD";"Thierry";"Gérant";"1 ou 2";"1 ou 2";"avion";"bassin";"bateau";"circuit";"iles";"loisirs";"passeport";"pension";"recommandation";"repos";"10000";"NON";"";"";"";"";"ALLO SOLEIL Voyages";"[39]";"";"";"";"";"";"";"";"";"";"http://www.allosoleil.fr/";"";"";"";"";"14";"Liquidation judiciaire simplifiée";"10/2022";"1415847"
"422797605";"42279760500017";"CANNES RESERVATION";"siège";"CANNES RESERVATION";"MARCOM INTERNATIONAL";"";"8 BD D ALSACE";"";"06400 CANNES";"06029";"CANNES";"06400";"ALPES-MARITIMES";"06";"PROVENCE ALPES COTE D'AZUR";"93";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"04/1999";"M.";"BENOIT";"Didier";"Gérant";"3 à 5";"3 à 5";"voyager";"parcours";"golf";"séjour";"circuit";"destination";"tournois";"vente";"perso";"insolite";"152540";"NON";"";"";"0493685499";"";"";"";"";"";"";"";"";"";"";"";"";"parcours-voyages.fr";"https://www.facebook.com/parcoursvoyages";"https://twitter.com/parcoursvoyages";"";"contact@parcours-voyages.com";"10";"";"";"2616045"
"422906313";"42290631300057";"VELOCE 21 VOYAGES";"siège";"VELOCE 21 VOYAGES";"";"";"79 RUE DE SEVRES";"";"92100 BOULOGNE-BILLANCOURT";"92012";"BOULOGNE-BILLANCOURT";"92100";"HAUTS-DE-SEINE";"92";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"05/1999";"M.";"CARONI";"Thierry";"Président";"20 à 49";"20 à 49";"mail";"";"";"";"";"";"";"";"";"";"357000";"NON";"";"";"0141312671";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.veloce21voyages.fr/";"";"";"";"tourisme@veloce21voyages.com";"16";"";"";"2153876"
"423298280";"42329828000045";"CAPITAL CULTUREL EUROPEEN";"siège";"CAPITAL CULTUREL EUROPEEN";"";"ZONE DES BERTHILLIERS";"50 CHE DU BOIS D ALIER";"BP 45";"71850 CHARNAY-LES-MACON";"71105";"CHARNAY-LES-MACON";"71850";"SAONE-ET-LOIRE";"71";"BOURGOGNE FRANCHE COMTE";"27";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"06/1999";"Mme";"RIBEIRO";"Mireille Fernande";"Président";"10 à 19";"10 à 19";"adultes";"organisme";"";"";"";"";"";"";"";"";"126420";"OUI";"409105";"4.148 %";"0385205485";"";"CAPITAL CULTUREL EUROPEEN";"[00, 39, 43]";"CHARNAY VOYAGES";"[43]";"";"";"";"";"";"";"";"http://www.c-c-europeen.org/";"http://www.facebook.com/capitalcultureleuropeen";"";"";"";"17";"";"";"9863108"
"423426485";"42342648500037";"CV VOYAGES";"siège";"CV VOYAGES";"DESTINAION PLUS";"";"15 RUE DE BERNE";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"06/1999";"Mme";"Kutner";"Caroline";"Gérant";"1 ou 2";"";"animation";"antipodes";"architectes";"audience";"avertissement";"building";"carnaval";"chant";"chorale";"cocktails";"30489";"OUI";"1245608";"90.949 %";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.voyages-incentives-seminaires.fr/";"http://www.facebook.com/pages/DESTINATION-PLUS-CV-VOYAGES-ALPHA-OMEGA-CONSEILS-SUNYDALE/104266392969242";"";"";"";"18";"";"";"1369574"
"423466309";"42346630900055";"JET STIM";"siège";"JET STIM";"";"";"88 AV DU GENERAL LECLERC";"";"92100 BOULOGNE-BILLANCOURT";"92012";"BOULOGNE-BILLANCOURT";"92100";"HAUTS-DE-SEINE";"92";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"07/1999";"M.";"A.R.E.P.";"";"Président";"1 ou 2";"";"recommandation";"riche";"talents";"tourisme";"building";"convention";"fosses";"fournisseur";"graffiti";"lancement";"40000";"OUI";"1139846";"101.061 %";"";"";"J JET/STIM LE DESIGNER DE VOS VOYAGES";"[16, 39, 43]";"JET STIM LE DESIGNER DE VOS VOYAGES";"[16, 39, 43]";"JET STIM";"[00, 16, 39, 43]";"";"";"";"";"";"http://jetstim.fr/";"http://www.facebook.com/pages/Jet-Stim/647250558623911";"";"";"";"16";"";"";"1127877"
"423606359";"42360635900044";"IDEE NOMADE";"siège";"IDEE NOMADE";"IDEE NOMADE";"";"189 BD DE LA LIBERATION";"";"13004 MARSEILLE 4";"13204";"MARSEILLE 4";"13004";"BOUCHES-DU-RHONE";"13";"PROVENCE ALPES COTE D'AZUR";"93";"Société à responsabilité limitée (sans autre indication)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"07/1999";"M.";"DE MATTEI";"Pascal Olivier";"Gérant";"3 à 5";"3 à 5";"voyager";"entreprise";"organisé";"circuit";"comite";"organiser";"souhaiter";"congre";"net";"nomade";"7622";"NON";"";"";"0442990990";"";"";"";"";"";"";"";"";"";"";"";"";"ideenomade.net";"http://www.facebook.com/idee.nomade";"";"";"compta@ideenomade.fr";"9";"";"";"1768865"
"423666668";"42366666800060";"THEATRE ON LINE";"siège";"THEATRE ON LINE";"";"";"14 RUE LINCOLN";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Autre SA à conseil d'administration";"Autres services de réservation et activités connexes";"7990Z";"Autres services de réservation liés au voyage, Guide touristique, Services d'assistance aux touristes, Activité de promotion du tourisme, Office de tourisme, syndicat d'initiative";"07/1999";"M.";"PAUPORTE";"XAVIER NOEL";"Président du conseil d'administration";"10 à 19";"10 à 19";"placer";"acteur";"billet";"billetterie";"illusionniste";"vente";"gus";"martin";"festival";"";"266796";"NON";"";"";"0967456052";"";"THEATRE ONLINE.COM";"[00, 09, 35, 41]";"";"";"";"";"";"";"";"";"Oui";"theatreonline.com";"";"";"";"presse@theatreonline.com";"12";"";"";"4029872"
"423671973";"42367197300034";"NAUTIL";"siège";"NAUTIL";"NAUTIL";"";"50 RUE DE MONCEAU";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"06/1999";"M.";"NAUTIL INVEST";"";"Président";"20 à 49";"20 à 49";"spécialiste";"réservation";"séjour";"conseiller";"capitale";"palais";"destination";"lagon";"île";"assurance";"155696";"OUI";"1794233";"89.724 %";"0153764375";"";"OOVATU";"[39]";"MAURITIUS TRAVEL";"[39]";"intervol";"[00, 38, 39]";"PARIS DE LUXE";"[00, 38, 39, 42]";"WANABOOK";"[42]";"";"parisreisen.com";"https://www.facebook.com/MauritiusT/";"https://twitter.com/oovatu";"";"contact@septmedicale.com";"20";"";"";"1999722"
"423945070";"42394507000039";"ESCALES DU MONDE";"siège";"ESCALES DU MONDE";"";"";"12 RUE DU DOCTEUR OGE";"";"91310 MONTLHERY";"91425";"MONTLHERY";"91310";"ESSONNE";"91";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"08/1999";"M.";"MALDY";"Jean-Pierre Jacques Paul";"Gérant";"3 à 5";"3 à 5";"aigles";"annulation";"bagages";"berceau";"bisons";"cactus";"circuits";"guidon";"moto";"motos";"62100";"OUI";"1480079";"96.053 %";"0169633868";"";"TERRES DE SCRAMBLER";"[18, 25, 39, 41]";"ROAD TRIP FACTORY";"[18, 25, 39, 41]";"";"";"";"";"";"";"";"http://www.usamotoriders.com/";"http://www.facebook.com/UsaMotoRiders1";"";"";"";"9";"";"";"1540906"
"424062669";"42406266900025";"TIRAWA";"siège";"TIRAWA";"TIRAWA.COM";"ALPESPACE";"170 VOIE ALBERT EINSTEIN";"";"73800 PORTE-DE-SAVOIE";"73151";"PORTE-DE-SAVOIE";"73800";"SAVOIE";"73";"AUVERGNE RHONE ALPES";"84";"Autre SA à conseil d'administration";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"08/1999";"M.";"JUNI";"Christian Claude";"Président du conseil d'administration";"10 à 19";"10 à 19";"voyager";"volcan";"parc";"civilisation";"sommet";"fumerolle";"refuge";"col";"glacer";"";"138000";"OUI";"6482136";"99.666 %";"0479337633";"";"";"";"";"";"";"";"";"";"";"";"";"tirawa.com";"";"https://twitter.com/Tirawa_trek";"https://www.linkedin.com/company/tirawa";"tirawa@wanadoo.fr";"18";"";"";"6503885"
"424299436";"42429943600024";"IMPACT VOYAGES";"établissement";"IMPACT VOYAGES";"NON-STOP USA";"50 RUE DE BERRI ET";"163 BD HAUSSMANN";"";"75008 PARIS 8";"75108";"PARIS 8";"75008";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1999";"M.";"Slama";"Joseph";"Président";"10 à 19";"Unités non employeuses";"";"";"";"";"";"";"";"";"";"";"709780";"OUI";"1072701";"71.582 %";"0158362424";"";"LES VOYAGES D'ELSA";"[39]";"";"";"";"";"";"";"";"";"Oui";"http://www.impactvoyages.fr/";"";"";"";"contact@impactvoyages.fr";"18";"";"";"1498572"
"424299436";"42429943600057";"IMPACT VOYAGES";"établissement";"IMPACT VOYAGES";"";"";"37 RUE SAINT REMY";"";"77100 MEAUX";"77284";"MEAUX";"77100";"SEINE-ET-MARNE";"77";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1999";"M.";"Slama";"Joseph";"Président";"10 à 19";"Unités non employeuses";"";"";"";"";"";"";"";"";"";"";"709780";"OUI";"1072701";"71.582 %";"0143459393";"";"LES VOYAGES D'ELSA";"[39]";"";"";"";"";"";"";"";"";"Oui";"http://www.impactvoyages.fr/";"";"";"";"contact@impactvoyages.fr";"18";"";"";"1498572"
"424299436";"42429943600065";"IMPACT VOYAGES";"établissement";"IMPACT VOYAGES";"";"";"231 BD VOLTAIRE";"";"75011 PARIS 11";"75111";"PARIS 11";"75011";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1999";"M.";"Slama";"Joseph";"Président";"10 à 19";"3 à 5";"";"";"";"";"";"";"";"";"";"";"709780";"OUI";"1072701";"71.582 %";"0143459393";"";"LES VOYAGES D'ELSA";"[39]";"";"";"";"";"";"";"";"";"Oui";"http://www.impactvoyages.fr/";"";"";"";"";"18";"";"";"1498572"
"424299436";"42429943600099";"IMPACT VOYAGES";"établissement";"IMPACT VOYAGES";"MAYA REV";"";"26 AV GAMBETTA";"";"75020 PARIS 20";"75120";"PARIS 20";"75020";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1999";"M.";"Slama";"Joseph";"Président";"10 à 19";"1 ou 2";"";"";"";"";"";"";"";"";"";"";"709780";"OUI";"1072701";"71.582 %";"0143459393";"0143664668";"LES VOYAGES D'ELSA";"[39]";"";"";"";"";"";"";"";"";"Oui";"http://www.impactvoyages.fr/";"";"";"";"contact@impactvoyages.fr";"18";"";"";"1498572"
"424299436";"42429943600107";"IMPACT VOYAGES";"siège";"IMPACT VOYAGES";"";"";"16 RUE PARROT";"";"75012 PARIS 12";"75112";"PARIS 12";"75012";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"09/1999";"M.";"Slama";"Joseph";"Président";"10 à 19";"10 à 19";"";"";"";"";"";"";"";"";"";"";"709780";"OUI";"1072701";"71.582 %";"0143459393";"";"LES VOYAGES D'ELSA";"[39]";"";"";"";"";"";"";"";"";"Oui";"http://www.impactvoyages.fr/";"";"";"";"contact@impactvoyages.fr";"18";"";"";"1498572"
"424990349";"42499034900039";"SAONA VILLAS";"siège";"SAONA VILLAS";"SAONA VILLAS";"RES LE COMTE D ANGIVILLER,";"65 RUE D ANGIVILLER";"";"78120 RAMBOUILLET";"78517";"RAMBOUILLET";"78120";"YVELINES";"78";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"11/1999";"Mme";"BOUTON";"Caroline";"Président";"3 à 5";"3 à 5";"villa";"piscine";"planning";"corser";"agencer";"amalfitain";"pouille";"garantir";"toscan";"";"7700";"NON";"";"";"0130469425";"";"";"";"";"";"";"";"";"";"";"";"";"villas.fr";"";"";"";"contact@villas.fr";"19";"";"";"2005102"
"428652721";"42865272100039";"CARACTERES D'AMERIQUES";"siège";"CARACTERES D'AMERIQUES";"";"";"10 RUE GAETAN RONDEAU";"BP 90124";"44200 NANTES CEDEX 2";"44109";"NANTES";"44200";"LOIRE-ATLANTIQUE";"44";"PAYS DE LA LOIRE";"52";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"12/1999";"Mme";"DO VALE YUMARE";"Sobeira";"Président";"10 à 19";"10 à 19";"acheteur";"annulation";"canyon";"circuits";"cocktail";"delta";"dimension";"festival";"fleuve";"iles";"200000";"NON";"";"";"0240080259";"";"CARACTERES D'ASIE";"[00, 16, 39, 42]";"CARACTERES D'AFRIQUE";"[00, 39, 41, 43]";"Caractères du Mexique";"[39, 41, 43]";"Caractères d'Asie";"[16, 39, 41, 43]";"CARACTERES DEUROPE";"[00, 39, 41, 43]";"";"http://www.caracteres-ameriques.com/public/index.php";"";"";"";"evidencecanada@wanadoo.fr";"16";"";"";"8392746"
"429042351";"42904235100032";"PULSEA";"siège";"PULSEA";"";"LES BUREAUX DU BOIS BRIAND";"2 ALL DES VIEUX TILLEULS";"";"44300 NANTES";"44109";"NANTES";"44300";"LOIRE-ATLANTIQUE";"44";"PAYS DE LA LOIRE";"52";"Société par actions simplifiée (SAS)";"Activités des voyagistes";"7912Z";"Voyagiste, tour-opérateur";"01/2000";"M.";"DME FINANCES";"";"Président";"3 à 5";"3 à 5";"artistes";"cameraman";"challenge";"esprits";"licence";"loups";"magiciens";"mannequin";"musiciens";"naissance";"150000";"OUI";"594319";"49.665 %";"0251890890";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.pulsea.fr/";"http://www.facebook.com/PulsÃ©a-236264970109465";"";"http://www.linkedin.com/company/pulsÃ©a";"contact@7-consulting.fr";"16";"";"";"1196649"
